directory,gender,category,cloth_id,file_name,cloth_fabric,cloth_type,clothes_color,image_id,masking_number,first_type,cloth_type_id,old_type_id,type_id
img,WOMEN,Denim,id_00005079,06_1_front.jpg,"polyester, cotton","top, jeans",Lavender-cream,SE0004972,7,polyester,7,17,1
img,WOMEN,Sweatshirts_Hoodies,id_00005094,01_1_front.jpg,"polyester, knit, cotton","tee, long-sleeved, shirt, sweatshirt",Oatmeal-multi,SE0005009,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005095,01_1_front.jpg,"polyester, knit, cotton, mesh",tee,White-black,SE0005010,2,polyester,2,17,1
img,MEN,Jackets_Vests,id_00005097,04_1_front.jpg,"polyester, cotton","long-sleeved, jacket",Olive-black,SE0005012,6,polyester,6,17,1
img,MEN,Jackets_Vests,id_00005097,05_1_front.jpg,"polyester, cotton","long-sleeved, jacket",Black-black,SE0005013,6,polyester,6,17,1
img,MEN,Jackets_Vests,id_00005097,07_1_front.jpg,"polyester, cotton","long-sleeved, jacket",Navy-black,SE0005014,6,polyester,6,17,1
img,MEN,Jackets_Vests,id_00005097,08_1_front.jpg,"polyester, cotton","long-sleeved, jacket",Grey-black,SE0005015,6,polyester,6,17,1
img,WOMEN,Sweatshirts_Hoodies,id_00005101,01_1_front.jpg,"polyester, knit, cotton","long-sleeved, shirt, hood, sweatshirt, hoodie",Cream-multi,SE0005016,2,polyester,2,17,1
img,MEN,Sweatshirts_Hoodies,id_00005104,01_1_front.jpg,"polyester, knit, cotton, metallic","long-sleeved, shirt, sweatshirt",Black-gold,SE0005018,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005115,01_1_front.jpg,"polyester, nylon, mesh","top, blouse",Beige-black,SE0005020,2,polyester,2,17,1
img,WOMEN,Sweatshirts_Hoodies,id_00005123,01_1_front.jpg,"polyester, rayon, crochet","sweater, hood",Cream,SE0005023,2,polyester,2,17,1
img,MEN,Pants,id_00005132,01_1_front.jpg,"polyester, knit, cotton","pants, sweatpants",Heather grey-black,SE0005027,7,polyester,7,17,1
img,MEN,Sweatshirts_Hoodies,id_00005135,01_1_front.jpg,"polyester, knit, cotton, rayon","tee, long-sleeved, shirt, sweatshirt",White-black,SE0005028,2,polyester,2,17,1
img,MEN,Sweatshirts_Hoodies,id_00005144,01_1_front.jpg,"polyester, knit, cotton","long-sleeved, shirt, sweatshirt",Black,SE0005033,2,polyester,2,17,1
img,MEN,Sweatshirts_Hoodies,id_00005144,02_1_front.jpg,"polyester, knit, cotton","long-sleeved, shirt, sweatshirt",Blue,SE0005034,2,polyester,2,17,1
img,MEN,Sweatshirts_Hoodies,id_00005144,05_1_front.jpg,"polyester, knit, cotton","long-sleeved, shirt, sweatshirt",Red,SE0005035,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005146,03_1_front.jpg,"polyester, knit, cotton, crochet","top, sleeveless",White,SE0005036,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005148,04_1_front.jpg,"polyester, knit, rayon","top, crop, cropped, halter",Cream-black,SE0005037,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005148,06_1_front.jpg,"polyester, knit, rayon","top, crop, cropped, halter",Cream-red,SE0005038,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005148,07_1_front.jpg,"polyester, knit, rayon","top, crop, cropped, halter",Heather grey-cream,SE0005039,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005149,01_1_front.jpg,"polyester, knit, cotton","tee, tank",Grey-black,SE0005040,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005160,01_1_front.jpg,"polyester, knit, cotton, heathered",tank,Black,SE0005047,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005160,02_1_front.jpg,"polyester, knit, cotton, heathered",tank,White,SE0005048,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005160,08_1_front.jpg,"polyester, knit, cotton, heathered",tank,Burgundy,SE0005049,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005160,09_1_front.jpg,"polyester, knit, cotton, heathered",tank,Heather grey,SE0005050,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005160,10_1_front.jpg,"polyester, knit, cotton, heathered",tank,Blue,SE0005051,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005160,11_1_front.jpg,"polyester, knit, cotton, heathered",tank,Teal,SE0005052,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005160,12_1_front.jpg,"polyester, knit, cotton, heathered",tank,Royal,SE0005053,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005160,13_1_front.jpg,"polyester, knit, cotton, heathered",tank,Green,SE0005054,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005160,14_1_front.jpg,"polyester, knit, cotton, heathered",tank,Yellow,SE0005055,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005160,15_1_front.jpg,"polyester, knit, cotton, heathered",tank,Orange,SE0005056,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005161,03_1_front.jpg,"polyester, knit, cotton, rayon, nylon, lace, textured","top, crop",Cream,SE0005057,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005161,04_1_front.jpg,"polyester, knit, cotton, rayon, nylon, lace, textured","top, crop",Blue,SE0005058,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005163,02_1_front.jpg,"polyester, knit, cotton, heathered","top, jeans",Beige,SE0005060,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005163,04_1_front.jpg,"polyester, knit, cotton, heathered","top, jeans",Cream,SE0005061,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005165,02_1_front.jpg,"polyester, knit, rayon","tee, tees",Heather grey,SE0005063,2,polyester,2,17,1
img,MEN,Pants,id_00005193,01_1_front.jpg,"polyester, knit, cotton","pants, sweatpants",Charcoal-heather grey,SE0005086,7,polyester,7,17,1
img,MEN,Denim,id_00005208,01_1_front.jpg,"polyester, cotton",jeans,Black,SE0005104,7,polyester,7,17,1
img,MEN,Pants,id_00005213,01_1_front.jpg,"polyester, knit, cotton, heathered","pants, sweatpants",Charcoal heather,SE0005107,7,polyester,7,17,1
img,MEN,Pants,id_00005213,02_1_front.jpg,"polyester, knit, cotton, heathered","pants, sweatpants",Navy,SE0005108,7,polyester,7,17,1
img,MEN,Pants,id_00005213,03_1_front.jpg,"polyester, knit, cotton, heathered","pants, sweatpants",Burgundy,SE0005109,7,polyester,7,17,1
img,MEN,Pants,id_00005213,04_1_front.jpg,"polyester, knit, cotton, heathered","pants, sweatpants",Green,SE0005110,7,polyester,7,17,1
img,WOMEN,Tees_Tanks,id_00005217,02_1_front.jpg,"polyester, knit, viscose","top, long-sleeved",Grey,SE0005115,2,polyester,2,17,1
img,WOMEN,Denim,id_00005223,02_1_front.jpg,"polyester, cotton","dress, jeans",Indigo,SE0005118,7,polyester,7,17,1
img,WOMEN,Tees_Tanks,id_00005231,10_1_front.jpg,"polyester, knit, cotton",tee,Black,SE0005124,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005231,36_1_front.jpg,"polyester, knit, cotton",tee,Coral,SE0005125,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005232,02_1_front.jpg,"polyester, lace","top, cutoffs",Black-orange,SE0005126,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005239,03_1_front.jpg,"polyester, knit, cotton","top, sleeveless, crop, bottoms",White-black,SE0005128,2,polyester,2,17,1
img,MEN,Denim,id_00005241,01_1_front.jpg,"polyester, cotton","jeans, shirt",Black,SE0005130,7,polyester,7,17,1
img,WOMEN,Tees_Tanks,id_00005245,01_1_front.jpg,"polyester, knit, cotton",tee,Cream-navy,SE0005134,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005245,02_1_front.jpg,"polyester, knit, cotton",tee,Cream-grey,SE0005135,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005245,03_1_front.jpg,"polyester, knit, cotton",tee,Cream-blue,SE0005136,2,polyester,2,17,1
img,MEN,Pants,id_00005249,01_1_front.jpg,"polyester, knit, cotton",,Black,SE0005137,7,polyester,7,17,1
img,WOMEN,Blouses_Shirts,id_00005273,03_1_front.jpg,polyester,"shorts, blouse",Mustard,SE0005149,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005274,05_1_front.jpg,polyester,"dress, shirt",Dusty pink,SE0005150,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005274,06_1_front.jpg,polyester,"dress, shirt",Taupe,SE0005151,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005280,01_1_front.jpg,"polyester, knit, cotton, denim","tee, shirt, jacket",Cream-blue,SE0005152,2,polyester,2,17,1
img,WOMEN,Sweatshirts_Hoodies,id_00005301,01_1_front.jpg,"polyester, knit, cotton, heathered","shirt, sweatshirt",Heather grey-black,SE0005161,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005306,05_1_front.jpg,"polyester, lace","skirt, crop, maxi, pants, cropped, blouse, skirts",Blush-natural,SE0005167,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005306,06_1_front.jpg,"polyester, lace","skirt, crop, maxi, pants, cropped, blouse, skirts",White-natural,SE0005168,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005306,08_1_front.jpg,"polyester, lace","skirt, crop, maxi, pants, cropped, blouse, skirts",Rust-natural,SE0005169,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005307,01_1_front.jpg,"polyester, knit",tee,Black-gold,SE0005170,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005308,03_1_front.jpg,"polyester, knit, rayon, semi-sheer",top,Oatmeal-black,SE0005171,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005311,04_1_front.jpg,polyester,"top, sleeveless, blouse",Black,SE0005175,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005311,05_1_front.jpg,polyester,"top, sleeveless, blouse",Cream,SE0005176,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005311,06_1_front.jpg,polyester,"top, sleeveless, blouse",Hot pink,SE0005177,2,polyester,2,17,1
img,MEN,Pants,id_00005313,01_1_front.jpg,"polyester, knit, cotton, heathered","shirt, pants, sweatshirt, sweatpants",Heather grey-green,SE0005178,7,polyester,7,17,1
img,WOMEN,Blouses_Shirts,id_00005315,02_1_front.jpg,polyester,"top, sleeveless, crop, cropped",Cream-black,SE0005179,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005318,02_1_front.jpg,"polyester, knit, cotton, heathered","top, crop, trousers",Heather grey,SE0005184,2,polyester,2,17,1
img,MEN,Shorts,id_00005320,01_1_front.jpg,"polyester, knit, cotton",shorts,Navy,SE0005186,7,polyester,7,17,1
img,WOMEN,Blouses_Shirts,id_00005323,02_1_front.jpg,"polyester, denim","top, dress, sleeveless, skirt, shirt, pencil",Navy-cream,SE0005189,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005329,02_1_front.jpg,"polyester, chiffon","dress, cami, cutoffs, bottoms",Olive,SE0005196,2,polyester,2,17,1
img,WOMEN,Sweatshirts_Hoodies,id_00005333,01_1_front.jpg,"polyester, knit, cotton, heathered","top, long-sleeved, slip",Grey-multi,SE0005200,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005337,02_1_front.jpg,"polyester, knit, rayon, semi-sheer, textured","top, tee",White,SE0005202,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005338,02_1_front.jpg,"polyester, rayon","tee, long-sleeved, jeans, shirt",Ivory-blue,SE0005203,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005339,02_1_front.jpg,"polyester, knit, cotton, nylon, crochet, mesh","top, sleeveless, mini",Black,SE0005204,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005342,03_1_front.jpg,"polyester, cotton, semi-sheer, crochet, crepe","cami, skirt, maxi, cutoffs, skirts, mini",Ivory,SE0005206,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005348,02_1_front.jpg,polyester,cami,Cream-black,SE0005210,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005351,01_1_front.jpg,polyester,top,Black-black,SE0005212,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005353,02_1_front.jpg,"polyester, knit, mesh",tee,Cream,SE0005213,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005356,01_1_front.jpg,"polyester, crepe, metallic","top, cami, jeans, spaghetti",Black-silver,SE0005214,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005364,05_1_front.jpg,"polyester, knit, semi-sheer, viscose","top, skirt, sweater, crop, cropped, skirts, skater",White,SE0005222,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005364,06_1_front.jpg,"polyester, knit, semi-sheer, viscose","top, skirt, sweater, crop, cropped, skirts, skater",Black,SE0005223,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005364,07_1_front.jpg,"polyester, knit, semi-sheer, viscose","top, skirt, sweater, crop, cropped, skirts, skater",Rust,SE0005224,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005370,05_1_front.jpg,"polyester, knit, rayon, semi-sheer","top, sleeveless, crop, cropped",Charcoal,SE0005229,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005370,06_1_front.jpg,"polyester, knit, rayon, semi-sheer","top, sleeveless, crop, cropped",Red,SE0005230,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005370,07_1_front.jpg,"polyester, knit, rayon, semi-sheer","top, sleeveless, crop, cropped",Blue,SE0005231,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005370,08_1_front.jpg,"polyester, knit, rayon, semi-sheer","top, sleeveless, crop, cropped",Mustard,SE0005232,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005370,09_1_front.jpg,"polyester, knit, rayon, semi-sheer","top, sleeveless, crop, cropped",White,SE0005233,2,polyester,2,17,1
img,WOMEN,Denim,id_00005377,01_1_front.jpg,"polyester, cotton, rayon",jeans,Black,SE0005236,7,polyester,7,17,1
img,MEN,Denim,id_00005378,01_1_front.jpg,"polyester, cotton, rayon",jeans,Black,SE0005237,7,polyester,7,17,1
img,WOMEN,Blouses_Shirts,id_00005385,02_1_front.jpg,"polyester, faux, leather","top, sleeveless, joggers",Pink-yellow,SE0005240,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005387,01_1_front.jpg,"polyester, knit, nylon, lace",top,Black,SE0005241,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005387,02_1_front.jpg,"polyester, knit, nylon, lace",top,Peach,SE0005242,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005388,01_1_front.jpg,"polyester, knit, mesh","sleeveless, shirt",Black-black,SE0005243,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005393,03_1_front.jpg,"polyester, knit, nylon, lace","top, sleeveless, skirt, pants, skirts, pencil, flare, flared",Cream,SE0005246,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005405,01_1_front.jpg,"polyester, knit, cotton",tee,Charcoal-black,SE0005248,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005407,02_1_front.jpg,"polyester, cotton, chambray",shirt,Light blue,SE0005251,2,polyester,2,17,1
img,MEN,Shirts_Polos,id_00005417,03_1_front.jpg,"polyester, cotton","tee, shirt, tees",White-black,SE0005256,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005426,02_1_front.jpg,"polyester, knit, cotton",tee,Cream-red,SE0005258,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005428,01_1_front.jpg,"polyester, knit, rayon","top, halter",Grey,SE0005259,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005430,07_1_front.jpg,polyester,"top, tee, shirt, mini",Ivory,SE0005261,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005433,04_1_front.jpg,"polyester, knit, cotton","tank, crop, cropped, bottoms",Black,SE0005265,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005433,05_1_front.jpg,"polyester, knit, cotton","tank, crop, cropped, bottoms",Cream,SE0005266,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005433,07_1_front.jpg,"polyester, knit, cotton","tank, crop, cropped, bottoms",Rose,SE0005268,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005433,08_1_front.jpg,"polyester, knit, cotton","tank, crop, cropped, bottoms",Olive,SE0005269,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005433,09_1_front.jpg,"polyester, knit, cotton","tank, crop, cropped, bottoms",Blue,SE0005270,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005445,05_1_front.jpg,"polyester, knit, cotton, semi-sheer",tee,Black-charcoal,SE0005277,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005445,06_1_front.jpg,"polyester, knit, cotton, semi-sheer",tee,Cream-grey,SE0005278,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005445,07_1_front.jpg,"polyester, knit, cotton, semi-sheer",tee,Cream-blue,SE0005279,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005445,08_1_front.jpg,"polyester, knit, cotton, semi-sheer",tee,Cream-red,SE0005280,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005445,12_1_front.jpg,"polyester, knit, cotton, semi-sheer",tee,Cream-charcoal,SE0005281,2,polyester,2,17,1
img,MEN,Jackets_Vests,id_00005451,01_1_front.jpg,"polyester, rayon, faux, leather, polyurethane",jacket,Black,SE0005284,6,polyester,6,17,1
img,MEN,Tees_Tanks,id_00005458,01_1_front.jpg,"polyester, knit",,Black,SE0005289,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005466,02_1_front.jpg,polyester,"dress, bottoms",Black-black,SE0005293,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005466,03_1_front.jpg,polyester,"dress, bottoms",Blush-gold,SE0005294,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005466,07_1_front.jpg,polyester,"dress, bottoms",Red-antic.g,SE0005295,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005466,08_1_front.jpg,polyester,"dress, bottoms",Cream-antic.g,SE0005296,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005466,09_1_front.jpg,polyester,"dress, bottoms",Purple-black,SE0005297,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005472,02_1_front.jpg,polyester,"top, dress",Blue,SE0005302,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005482,02_1_front.jpg,polyester,"cami, spaghetti",Cream,SE0005319,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005482,03_1_front.jpg,polyester,"cami, spaghetti",Hot pink,SE0005320,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005483,02_1_front.jpg,polyester,"top, tee, sleeveless, mini",Burgundy-black,SE0005321,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005486,04_1_front.jpg,"polyester, knit","top, dress, sleeveless",Black,SE0005322,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005486,05_1_front.jpg,"polyester, knit","top, dress, sleeveless",Cream,SE0005323,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005486,08_1_front.jpg,"polyester, knit","top, dress, sleeveless",Teal,SE0005324,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005497,03_1_front.jpg,polyester,"top, sleeveless",Mustard,SE0005331,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005497,04_1_front.jpg,polyester,"top, sleeveless",Periwinkle,SE0005332,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005499,05_1_front.jpg,"polyester, knit, nylon, lace, viscose","cami, spaghetti",White,SE0005333,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005499,06_1_front.jpg,"polyester, knit, nylon, lace, viscose","cami, spaghetti",Blush,SE0005334,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005499,08_1_front.jpg,"polyester, knit, nylon, lace, viscose","cami, spaghetti",Lavender,SE0005335,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005500,02_1_front.jpg,"polyester, crepe",cami,Black-purple,SE0005336,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005513,01_1_front.jpg,"polyester, knit","tee, joggers",Blue-multi,SE0005341,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005514,02_1_front.jpg,"polyester, chiffon","cami, mini",Pink-yellow,SE0005342,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005521,02_1_front.jpg,polyester,"top, tank, mini",Black-white,SE0005346,2,polyester,2,17,1
img,MEN,Jackets_Vests,id_00005528,06_1_front.jpg,"polyester, nylon","top, jacket",Black,SE0005347,6,polyester,6,17,1
img,MEN,Jackets_Vests,id_00005528,08_1_front.jpg,"polyester, nylon","top, jacket",Burgundy,SE0005348,6,polyester,6,17,1
img,MEN,Jackets_Vests,id_00005528,09_1_front.jpg,"polyester, nylon","top, jacket",Taupe,SE0005349,6,polyester,6,17,1
img,MEN,Tees_Tanks,id_00005529,01_1_front.jpg,"polyester, knit, cotton",tank,Blue-white,SE0005350,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005529,02_1_front.jpg,"polyester, knit, cotton",tank,White-black,SE0005351,2,polyester,2,17,1
img,WOMEN,Sweatshirts_Hoodies,id_00005530,01_1_front.jpg,"polyester, knit, cotton","hood, hoodie",White-black,SE0005352,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005534,02_1_front.jpg,"polyester, knit, cotton, lace","top, dress",Cream-grey,SE0005357,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005540,01_1_front.jpg,"polyester, knit",top,Black-purple,SE0005364,2,polyester,2,17,1
img,MEN,Pants,id_00005545,01_1_front.jpg,"polyester, knit, cotton, mesh",,Black,SE0005366,7,polyester,7,17,1
img,WOMEN,Tees_Tanks,id_00005550,01_1_front.jpg,"polyester, knit, semi-sheer, crochet","top, tee",Cream,SE0005371,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005552,03_1_front.jpg,"polyester, knit, cotton, rayon","top, long-sleeved",Charcoal,SE0005372,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005552,04_1_front.jpg,"polyester, knit, cotton, rayon","top, long-sleeved",Navy,SE0005373,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005558,03_1_front.jpg,"polyester, lace, faux, leather","sleeveless, skirt, cutoffs, trousers, slip, skirts",Blush-black,SE0005384,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005559,04_1_front.jpg,"polyester, knit, cotton",top,Taupe-cream,SE0005386,2,polyester,2,17,1
img,WOMEN,Sweatshirts_Hoodies,id_00005560,01_1_front.jpg,"polyester, knit, cotton","shirt, sweatshirt",Oatmeal-black,SE0005387,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005561,01_1_front.jpg,"polyester, knit, rayon","top, long-sleeved",Cream-black,SE0005388,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005568,02_1_front.jpg,"polyester, rayon, faux, leather, polyurethane, metallic","top, sleeveless, crop, cropped",Rose gold,SE0005391,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005569,01_1_front.jpg,"polyester, knit, cotton, denim","tee, joggers",White-black,SE0005392,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005569,02_1_front.jpg,"polyester, knit, cotton, denim","tee, joggers",Black-white,SE0005393,2,polyester,2,17,1
img,WOMEN,Sweatshirts_Hoodies,id_00005570,03_1_front.jpg,"polyester, knit, cotton, rayon, heathered","top, hood",Charcoal,SE0005394,2,polyester,2,17,1
img,WOMEN,Sweatshirts_Hoodies,id_00005570,04_1_front.jpg,"polyester, knit, cotton, rayon, heathered","top, hood",Taupe,SE0005395,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005572,02_1_front.jpg,"polyester, chiffon","cami, spaghetti",Blush,SE0005396,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005572,05_1_front.jpg,"polyester, chiffon","cami, spaghetti",Black,SE0005397,2,polyester,2,17,1
img,WOMEN,Cardigans,id_00005580,02_1_front.jpg,"polyester, knit, rayon","top, sweater, cardigan",Charcoal-oatmeal,SE0005402,6,polyester,6,17,1
img,WOMEN,Tees_Tanks,id_00005589,01_1_front.jpg,"polyester, knit, rayon, lace","skirt, jeans, blouse, pencil",Grey-black,SE0005408,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005589,02_1_front.jpg,"polyester, knit, rayon, lace","skirt, jeans, blouse, pencil",Navy-navy,SE0005409,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005590,02_1_front.jpg,"polyester, knit, cotton, mesh","top, tee",White-black,SE0005410,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005593,02_1_front.jpg,"polyester, crochet, chiffon","top, dress, dresses",Cream-cream,SE0005411,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005593,03_1_front.jpg,"polyester, crochet, chiffon","top, dress, dresses",Wine-black,SE0005412,2,polyester,2,17,1
img,MEN,Jackets_Vests,id_00005597,01_1_front.jpg,"polyester, wool","tee, shirt, sweater, jacket, tees",Heather grey,SE0005414,6,polyester,6,17,1
img,MEN,Sweatshirts_Hoodies,id_00005603,01_1_front.jpg,"polyester, knit, cotton","long-sleeved, shirt, hood, sweatshirt, hoodie",Black,SE0005418,2,polyester,2,17,1
img,MEN,Sweatshirts_Hoodies,id_00005603,02_1_front.jpg,"polyester, knit, cotton","long-sleeved, shirt, hood, sweatshirt, hoodie",Heather grey,SE0005419,2,polyester,2,17,1
img,MEN,Sweatshirts_Hoodies,id_00005603,03_1_front.jpg,"polyester, knit, cotton","long-sleeved, shirt, hood, sweatshirt, hoodie",White,SE0005420,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005614,02_1_front.jpg,"polyester, knit, rayon, heathered",tee,Heather grey,SE0005437,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005616,02_1_front.jpg,"polyester, knit, rayon","top, sleeveless, cutoffs",Cream-coral,SE0005439,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005618,01_1_front.jpg,"polyester, knit, cotton",top,Grey,SE0005442,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005618,02_1_front.jpg,"polyester, knit, cotton",top,Ivory,SE0005443,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005618,03_1_front.jpg,"polyester, knit, cotton",top,Blue,SE0005444,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005618,04_1_front.jpg,"polyester, knit, cotton",top,Magenta,SE0005445,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005618,05_1_front.jpg,"polyester, knit, cotton",top,Olive,SE0005446,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005626,04_1_front.jpg,"polyester, knit, cotton, crochet, lyocell","top, jeans, crop, cropped, bottoms, mini",Black,SE0005457,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005626,05_1_front.jpg,"polyester, knit, cotton, crochet, lyocell","top, jeans, crop, cropped, bottoms, mini",Rose,SE0005458,2,polyester,2,17,1
